Time,Counter,ax,ay,az,gx,gy,gz,mx,my,mz,roll,yaw,pitch,q0,q1,q2,q3,
06.17 13:17:19,577249,0.49321,0.29688,10.16099,-0.08629,0.18962,-0.92039,20.33691,-19.14063,26.31836,4.34164,163.62656,-1.79004,0.14170,0.02084,0.03526,0.98905,
06.17 13:17:19,577250,0.30167,0.41659,10.11790,0.21412,0.18749,-1.16114,20.63599,-19.73877,29.30908,4.39243,163.11307,-1.64810,0.14617,0.01984,0.03579,0.98840,
06.17 13:17:19,577251,0.25379,0.53151,9.72046,0.39628,0.06392,-1.37206,20.33691,-20.93506,27.81372,4.59536,162.41620,-1.52330,0.15218,0.01925,0.03758,0.98744,
06.17 13:17:19,577252,0.25379,0.37828,9.73004,0.45167,-0.01278,-1.49030,19.58923,-20.78552,27.96326,4.87823,161.55101,-1.44026,0.15962,0.01922,0.03999,0.98617,
06.17 13:17:19,577253,0.24421,0.17717,9.94551,0.47724,0.03835,-1.42000,18.99109,-18.99109,27.36511,5.15986,160.74794,-1.36001,0.16651,0.01922,0.04239,0.98493,
06.17 13:17:19,577254,0.25857,0.02394,9.93115,0.38563,0.04687,-1.23251,19.43970,-18.54248,27.21558,5.41864,160.02951,-1.26116,0.17268,0.01902,0.04464,0.98377,
06.17 13:17:19,577255,0.18675,0.11013,9.76355,0.22371,-0.01172,-1.06526,18.69202,-18.69202,29.45862,5.61584,159.35359,-1.18136,0.17848,0.01891,0.04634,0.98266,
06.17 13:17:19,577256,-0.05267,0.43574,9.59117,0.05326,-0.11718,-1.00028,17.49573,-18.69202,28.56140,5.69829,158.78906,-1.15729,0.18332,0.01906,0.04700,0.98173,
06.17 13:17:19,577257,-0.31125,0.89064,9.35654,-0.06924,-0.28975,-1.04183,17.49573,-18.69202,28.56140,5.70168,158.11867,-1.22406,0.18903,0.01991,0.04680,0.98064,
06.17 13:17:19,577258,-0.45969,1.12049,9.20331,-0.13103,-0.36965,-1.11001,19.14063,-18.54248,28.41187,5.66134,157.56607,-1.33771,0.19371,0.02104,0.04617,0.97973,
06.17 13:17:19,577259,-0.48842,1.29287,9.24641,-0.12996,-0.44102,-1.16966,17.34619,-19.14063,27.51465,5.60688,156.91437,-1.49944,0.19922,0.02259,0.04530,0.97863,
06.17 13:17:19,577260,-0.25379,1.16837,9.51456,-0.09587,-0.38989,-1.15688,19.29016,-18.69202,27.66418,5.55676,156.19012,-1.68057,0.20533,0.02433,0.04440,0.97737,
06.17 13:17:19,577261,-0.16281,1.01035,9.62469,-0.06072,-0.35473,-1.11959,18.69202,-18.09387,28.26233,5.53896,155.54581,-1.82000,0.21077,0.02574,0.04385,0.97620,
06.17 13:17:19,577262,-0.04310,0.88107,9.66300,-0.09374,-0.28123,-1.05781,18.69202,-18.09387,28.26233,5.51510,154.81914,-1.95572,0.21690,0.02712,0.04323,0.97484,
06.17 13:17:19,577263,0.01915,0.77093,9.76355,-0.12037,-0.21092,-1.00454,17.19666,-17.49573,27.06604,5.47842,154.29373,-2.02301,0.22134,0.02782,0.04266,0.97385,
06.17 13:17:19,577264,0.05267,0.69911,9.87369,-0.10546,-0.19068,-0.94489,16.00037,-18.39294,28.86047,5.43765,153.74542,-2.07730,0.22599,0.02840,0.04207,0.97279,
06.17 13:17:19,577265,0.08619,0.81403,9.90242,-0.13209,-0.19068,-0.89056,16.00037,-18.39294,28.86047,5.38750,153.13705,-2.13946,0.23113,0.02905,0.04137,0.97159,
06.17 13:17:19,577266,0.14844,0.82361,9.95030,-0.13742,-0.21944,-0.88204,17.19666,-19.29016,28.86047,5.33597,152.68245,-2.19864,0.23498,0.02961,0.04070,0.97068,
06.17 13:17:19,577267,0.12929,0.71347,10.00776,-0.08842,-0.24395,-0.86926,15.40222,-18.69202,25.86975,5.29400,152.18407,-2.28051,0.23917,0.03039,0.04004,0.96966,
06.17 13:17:19,577268,0.09577,0.62249,9.95509,-0.02983,-0.28549,-0.85328,14.80408,-19.29016,26.76697,5.28385,151.64651,-2.38872,0.24367,0.03147,0.03958,0.96852,
06.17 13:17:19,577269,0.01915,0.67995,9.85932,-0.01917,-0.35899,-0.84049,15.70129,-18.99109,26.76697,5.29527,151.15862,-2.51911,0.24773,0.03277,0.03926,0.96746,
06.17 13:17:19,577270,-0.08140,0.78530,9.74440,-0.01917,-0.49535,-0.79788,15.70129,-18.99109,26.76697,5.30713,150.59288,-2.74790,0.25240,0.03492,0.03869,0.96620,
06.17 13:17:19,577271,-0.23463,0.85712,9.68694,-0.00959,-0.58909,-0.77125,14.95361,-18.24341,27.51465,5.32066,150.17078,-2.98442,0.25585,0.03708,0.03814,0.96524,
06.17 13:17:19,577272,-0.11492,0.82361,9.68694,0.06818,-0.66259,-0.73077,13.15918,-18.24341,28.11279,5.36228,149.71458,-3.29544,0.25954,0.03994,0.03763,0.96416,
06.17 13:17:19,577273,0.11971,0.78530,9.83059,0.19494,-0.65727,-0.69455,13.15918,-18.24341,28.11279,5.48302,149.20348,-3.67828,0.26361,0.04360,0.03758,0.96290,
06.17 13:17:19,577274,0.32082,0.80924,10.02213,0.30360,-0.67644,-0.68070,14.35547,-17.34619,27.21558,5.63661,148.81783,-3.97878,0.26664,0.04660,0.03801,0.96190,
06.17 13:17:19,577275,0.54588,0.84755,10.18015,0.33130,-0.59335,-0.65301,14.65454,-17.04712,27.21558,5.84582,148.40967,-4.28760,0.26982,0.04982,0.03886,0.96082,
06.17 13:17:19,577276,0.69911,0.88585,10.17057,0.29827,-0.51559,-0.65940,14.95361,-17.04712,28.41187,6.07233,147.97177,-4.57809,0.27324,0.05294,0.03986,0.95965,
06.17 13:17:19,577277,0.73263,0.89543,10.03170,0.15553,-0.35793,-0.66046,13.45825,-17.34619,28.71094,6.23382,147.57182,-4.77431,0.27640,0.05511,0.04055,0.95859,
06.17 13:17:19,577278,0.63686,0.93853,9.90721,0.00107,-0.24288,-0.67538,13.45825,-17.34619,28.71094,6.31639,147.10452,-4.90979,0.28019,0.05660,0.04068,0.95740,
06.17 13:17:19,577281,0.61292,1.11091,9.78750,0.00746,-0.26632,-0.78510,12.41150,-17.49573,27.66418,6.38050,145.83241,-5.15398,0.29063,0.05924,0.03995,0.95415,
06.17 13:17:19,577282,0.77093,1.13006,9.89763,0.02237,-0.24927,-0.80214,12.11243,-16.89758,27.66418,6.43434,145.36253,-5.24528,0.29446,0.06030,0.03992,0.95291,
06.17 13:17:20,577283,0.84276,1.20668,9.97903,0.02024,-0.21092,-0.80641,12.26196,-18.24341,26.91650,6.48826,144.89084,-5.31863,0.29831,0.06122,0.03992,0.95166,
06.17 13:17:20,577284,0.80445,1.31202,9.95509,0.11185,-0.22584,-0.90547,12.71057,-17.79480,28.56140,6.57921,144.34952,-5.38577,0.30271,0.06220,0.04021,0.95019,
06.17 13:17:20,577285,0.70868,1.36948,9.94073,0.17470,-0.22264,-1.02905,11.96289,-16.14990,26.61743,6.71679,143.78137,-5.44662,0.30730,0.06327,0.04087,0.94861,
06.17 13:17:20,577286,0.65601,1.28808,9.93594,0.19707,-0.15020,-1.13770,11.96289,-16.14990,26.61743,6.91515,143.04079,-5.48418,0.31329,0.06439,0.04200,0.94653,
06.17 13:17:20,577287,0.49321,1.22583,9.97903,-0.01278,-0.10120,-1.20055,11.96289,-16.44897,27.81372,7.01881,142.42978,-5.46628,0.31829,0.06475,0.04256,0.94481,
06.17 13:17:20,577290,0.29688,1.12049,10.06044,-0.53689,-0.07883,-1.43065,11.81335,-16.29944,28.26233,6.70328,140.08911,-5.33482,0.33778,0.06360,0.03904,0.93825,
06.17 13:17:20,577296,1.55144,1.01035,9.68215,0.03622,0.31745,-1.48072,9.12170,-16.00037,26.16882,5.71476,135.23032,-5.18864,0.37788,0.06077,0.02883,0.92341,
06.17 13:17:20,577300,0.56503,0.81403,9.79228,0.37497,0.34088,-1.58298,8.67310,-14.35547,27.51465,6.50093,131.68213,-3.88334,0.40662,0.05406,0.03786,0.91121,
06.17 13:17:20,577301,0.47884,0.71826,9.62469,0.49428,0.33875,-1.58831,8.97217,-14.65454,26.91650,6.80765,130.80600,-3.59419,0.41360,0.05316,0.04093,0.90798,
06.17 13:17:20,577306,-0.11971,1.88184,9.41400,0.11292,-0.16725,-1.34969,6.72913,-13.30872,26.76697,8.31876,126.21110,-2.68555,0.44952,0.05364,0.05409,0.89001,
06.17 13:17:20,577308,0.10056,1.36469,9.50019,-0.02663,-0.28549,-1.31880,7.62634,-12.11243,27.66418,8.39434,124.60172,-2.74285,0.46190,0.05514,0.05369,0.88357,
06.17 13:17:20,577309,0.20590,1.13485,9.45710,0.01172,-0.25886,-1.38378,5.68237,-14.35547,27.51465,8.43009,123.80619,-2.78259,0.46798,0.05597,0.05341,0.88033,
06.17 13:17:20,577310,0.11971,1.01993,9.48104,0.06498,-0.31212,-1.53078,5.68237,-14.35547,27.51465,8.51095,122.80321,-2.81279,0.47561,0.05700,0.05341,0.87617,
06.17 13:17:20,577314,-0.13886,1.39821,9.84975,-0.40374,-0.79043,-1.51907,4.78516,-11.36475,26.31836,8.47350,118.97176,-3.47163,0.50421,0.06352,0.04827,0.85987,
06.17 13:17:20,577315,-0.02394,1.31202,9.80665,-0.49535,-0.82025,-1.45302,4.78516,-11.36475,26.31836,8.23901,117.89931,-3.84801,0.51211,0.06572,0.04423,0.85524,
06.17 13:17:20,577316,0.06225,1.10612,9.73004,-0.48043,-0.76379,-1.42532,4.78516,-11.66382,27.81372,8.04674,117.08480,-4.14613,0.51808,0.06737,0.04098,0.85167,
06.17 13:17:20,577331,0.34955,1.42216,9.76834,-0.28016,-0.00959,-1.07592,3.28979,-8.37402,26.61743,6.90348,105.80102,-3.83512,0.60016,0.06294,0.02784,0.79690,
06.17 13:17:20,577342,0.33040,1.15401,9.95988,-0.10546,0.21838,-1.65436,2.99072,-6.57959,26.91650,6.70275,96.84101,-1.73871,0.66178,0.05012,0.03367,0.74724,
06.17 13:17:20,577343,0.22505,1.34075,9.88326,-0.20347,0.12890,-1.69590,2.54211,-6.72913,27.96326,6.64290,95.88186,-1.54099,0.66813,0.04877,0.03402,0.74164,
06.17 13:17:20,577345,-0.00479,1.39821,9.84975,-0.27164,-0.00213,-1.78006,2.99072,-5.38330,27.21558,6.40244,93.77178,-1.25371,0.68190,0.04614,0.03329,0.72921,
06.17 13:17:20,577346,-0.10056,1.22583,9.90721,-0.24395,0.01065,-1.74490,1.94397,-3.43933,26.46790,6.28456,92.74844,-1.14498,0.68848,0.04504,0.03279,0.72309,
06.17 13:17:20,577347,-0.21548,1.16358,9.88805,-0.25992,0.04048,-1.76088,1.94397,-3.43933,26.46790,6.14772,91.56701,-1.00471,0.69600,0.04367,0.03232,0.71595,
06.17 13:17:20,577348,-0.25857,1.17795,9.87848,-0.30999,0.08309,-1.80349,2.24304,-3.43933,27.66418,6.02135,90.63132,-0.87539,0.70192,0.04235,0.03197,0.71025,
06.17 13:17:20,577349,-0.36871,1.24020,9.94073,-0.42930,0.02770,-1.86102,2.24304,-3.14026,26.16882,5.83985,89.57478,-0.73002,0.70856,0.04063,0.03137,0.70375,
06.17 13:17:20,577351,-0.35434,1.11570,9.90721,-0.42504,-0.02876,-1.73532,2.69165,-2.99072,26.31836,5.36538,87.42136,-0.53475,0.72189,0.03705,0.02897,0.69038,
06.17 13:17:20,577352,-0.29688,1.04866,9.84496,-0.41652,-0.03196,-1.69271,2.69165,-2.99072,26.31836,5.10443,86.25725,-0.45500,0.72897,0.03521,0.02754,0.68306,
06.17 13:17:20,577353,-0.45011,0.84755,9.83059,-0.38456,-0.02024,-1.65862,0.89722,-2.69165,27.51465,4.91236,85.35976,-0.39400,0.73437,0.03383,0.02652,0.67736,
06.17 13:17:20,577354,-0.31603,0.79487,9.83538,-0.23010,-0.07244,-1.63625,0.44861,-2.54211,27.36511,4.76267,84.38987,-0.34431,0.74014,0.03280,0.02568,0.67114,
06.17 13:17:20,577355,-0.13886,0.72784,9.69173,-0.23968,-0.07031,-1.64690,0.44861,-2.54211,27.36511,4.62552,83.25663,-0.30766,0.74678,0.03194,0.02480,0.66381,
06.17 13:17:20,577356,-0.17238,0.50757,9.76355,-0.24395,-0.03728,-1.63412,0.44861,-2.54211,24.97253,4.50854,82.37051,-0.26513,0.75194,0.03112,0.02416,0.65803,
06.17 13:17:20,577357,-0.18675,0.43096,9.80665,-0.20133,-0.02237,-1.60642,2.39258,-1.49536,26.91650,4.39410,81.42943,-0.20881,0.75736,0.03024,0.02362,0.65185,
06.17 13:17:20,577358,-0.21548,0.56982,9.79228,-0.20453,-0.06498,-1.52120,1.04675,-1.04675,26.46790,4.28252,80.43396,-0.16148,0.76304,0.02944,0.02305,0.64525,
06.17 13:17:20,577359,-0.25379,0.74220,9.84975,-0.26845,-0.11611,-1.43811,0.14954,-2.24304,25.86975,4.15854,79.55114,-0.15203,0.76802,0.02873,0.02219,0.63938,
06.17 13:17:20,577360,-0.27294,0.89543,9.99340,-0.32064,-0.13529,-1.35502,0.14954,-2.24304,25.86975,3.96767,78.57441,-0.17184,0.77348,0.02774,0.02076,0.63286,
06.17 13:17:20,577361,-0.27294,0.92895,10.10832,-0.31532,-0.10866,-1.33158,2.09351,-2.09351,25.72021,3.81237,77.84864,-0.18673,0.77751,0.02690,0.01963,0.62798,
06.17 13:17:20,577362,-0.27294,0.81403,10.16099,-0.27484,-0.05433,-1.30814,1.94397,-0.74768,25.86975,3.65551,77.07526,-0.18290,0.78177,0.02594,0.01862,0.62274,
06.17 13:17:20,577363,-0.24900,0.48363,10.08917,-0.16405,0.01917,-1.29536,0.59814,-0.29907,26.61743,3.53056,76.23511,-0.13987,0.78635,0.02499,0.01806,0.61701,
06.17 13:17:20,577364,-0.38307,0.04310,9.94551,0.03622,0.06392,-1.27832,3.43933,0.14954,25.57068,3.49168,75.50013,-0.06506,0.79031,0.02444,0.01820,0.61195,
06.17 13:17:20,577365,-0.10056,0.24900,9.77313,0.14061,0.09587,-1.30814,0.29907,-1.19629,28.11279,3.58247,74.72701,0.02890,0.79442,0.02469,0.01917,0.60656,
06.17 13:17:20,577366,-0.00479,0.24421,9.66300,-0.03196,0.06605,-1.32945,2.84119,1.64490,25.57068,3.61285,73.91939,0.12286,0.79868,0.02454,0.01981,0.60092,
06.17 13:17:20,577367,-0.08140,0.23942,9.74440,-0.03196,0.00959,-1.33265,1.04675,1.04675,26.46790,3.59503,73.15587,0.19158,0.80268,0.02419,0.02003,0.59557,
06.17 13:17:20,577368,-0.12929,0.34955,9.73961,-0.00533,-0.05113,-1.34862,1.04675,1.04675,26.46790,3.57845,72.24892,0.22924,0.80738,0.02404,0.02002,0.58919,
06.17 13:17:20,577369,-0.22505,0.44053,9.73961,0.03089,-0.07563,-1.38804,0.89722,0.89722,28.41187,3.58801,71.52231,0.24179,0.81110,0.02417,0.02001,0.58406,
06.17 13:17:20,577370,-0.27773,0.47405,9.69173,0.07563,-0.10759,-1.44663,0.74768,1.94397,26.46790,3.62103,70.72992,0.23996,0.81511,0.02455,0.01999,0.57843,
06.17 13:17:20,577371,-0.34477,0.53630,9.68215,0.08522,-0.10120,-1.46367,0.44861,1.94397,26.16882,3.67643,69.84550,0.23466,0.81954,0.02513,0.02004,0.57211,
06.17 13:17:20,577372,-0.35434,0.50278,9.65821,0.08842,-0.14914,-1.44024,1.04675,1.94397,26.76697,3.72474,69.02731,0.21793,0.82359,0.02570,0.01998,0.56624,
06.17 13:17:20,577373,-0.34477,0.38786,9.60075,0.07031,-0.18855,-1.37739,1.64490,2.84119,26.46790,3.77117,68.24564,0.17621,0.82741,0.02638,0.01973,0.56061,
06.17 13:17:20,577374,-0.39265,0.15802,9.71567,0.20666,-0.26845,-1.23358,2.39258,2.39258,26.91650,3.84666,67.44411,0.09676,0.83128,0.02745,0.01933,0.55482,
06.17 13:17:20,577375,-0.03831,0.21069,9.75877,0.24075,-0.26206,-1.13025,1.04675,2.84119,26.16882,3.98010,66.79356,-0.00727,0.83437,0.02903,0.01906,0.55009,
06.17 13:17:20,577376,-0.01915,0.26336,9.82580,0.22584,-0.20666,-1.04715,1.04675,2.84119,26.16882,4.13768,66.08551,-0.10587,0.83770,0.03076,0.01891,0.54493,
06.17 13:17:20,577377,-0.02394,0.33998,9.72046,0.17577,-0.19388,-1.05035,1.19629,2.69165,26.31836,4.24252,65.55597,-0.16286,0.84017,0.03189,0.01884,0.54105,
06.17 13:17:20,577378,-0.09577,0.45490,9.61033,0.12037,-0.25460,-1.06526,-0.14954,3.14026,25.86975,4.33381,65.00282,-0.23954,0.84273,0.03301,0.01855,0.53700,
06.17 13:17:20,577379,-0.11971,0.47405,9.63906,0.08203,-0.30893,-1.05887,1.94397,3.73840,27.36511,4.39773,64.35566,-0.36156,0.84571,0.03415,0.01776,0.53225,
06.17 13:17:20,577380,-0.00479,0.52672,9.79228,0.12996,-0.29614,-1.05781,2.84119,3.73840,24.67346,4.46769,63.76142,-0.48345,0.84841,0.03532,0.01701,0.52788,
06.17 13:17:20,577381,0.22027,0.46926,9.92157,0.10227,-0.24075,-1.04929,2.84119,3.73840,24.67346,4.56888,63.05550,-0.60203,0.85159,0.03672,0.01637,0.52266,
06.17 13:17:20,577382,0.31125,0.51236,9.95988,0.03409,-0.16299,-0.99496,1.49536,3.58887,26.91650,4.60694,62.54742,-0.65918,0.85387,0.03734,0.01595,0.51889,
06.17 13:17:20,577383,0.25857,0.88585,9.92157,0.02450,-0.11611,-1.03118,0.29907,3.58887,25.12207,4.63011,62.02031,-0.68545,0.85624,0.03770,0.01569,0.51496,
06.17 13:17:21,577384,0.12450,1.08218,9.88326,0.10120,-0.13316,-1.12279,0.29907,3.58887,25.12207,4.68863,61.33415,-0.70406,0.85928,0.03831,0.01558,0.50983,
06.17 13:17:21,577385,0.12929,0.93853,9.95988,0.06498,-0.12783,-1.04822,2.39258,5.68237,26.01929,4.74446,60.79576,-0.72487,0.86164,0.03890,0.01549,0.50578,
06.17 13:17:21,577386,0.17717,0.81403,9.92636,0.01065,-0.10972,-0.94382,2.54211,4.93469,25.57068,4.77413,60.25528,-0.74210,0.86400,0.03927,0.01531,0.50171,
06.17 13:17:21,577387,0.13408,0.72784,9.85453,0.03622,-0.16831,-0.88843,0.89722,5.98145,24.52393,4.79514,59.72912,-0.77278,0.86628,0.03963,0.01499,0.49775,
06.17 13:17:21,577388,0.22505,0.72305,9.74440,0.02024,-0.21092,-0.88310,1.34583,6.72913,27.06604,4.82466,59.25648,-0.83854,0.86830,0.04020,0.01445,0.49418,
06.17 13:17:21,577389,0.25379,0.57940,9.76355,0.02024,-0.22371,-0.90761,1.34583,6.72913,27.06604,4.85490,58.68506,-0.93138,0.87072,0.04090,0.01368,0.48987,
06.17 13:17:21,577390,0.31125,0.46448,9.81144,0.02876,-0.26206,-0.91826,0.89722,6.87866,25.42114,4.87660,58.24327,-1.01140,0.87258,0.04145,0.01300,0.48653,
06.17 13:17:21,577391,0.40223,0.41180,9.82580,0.06392,-0.27910,-0.89908,1.94397,6.13098,25.27161,4.91589,57.74711,-1.11663,0.87464,0.04225,0.01218,0.48277,
06.17 13:17:21,577392,0.43096,0.41659,9.80186,0.07989,-0.30573,-0.89056,1.19629,8.07495,24.82300,4.97899,57.21829,-1.24367,0.87680,0.04332,0.01128,0.47876,
06.17 13:17:21,577393,0.41180,0.41659,9.71567,0.04368,-0.31212,-0.86073,1.04675,5.23376,26.46790,5.03023,56.74521,-1.37062,0.87871,0.04429,0.01034,0.47516,
06.17 13:17:21,577394,0.36871,0.32561,9.65342,0.01491,-0.32810,-0.82345,0.59814,7.77588,26.31836,5.06084,56.29547,-1.50656,0.88052,0.04512,0.00924,0.47174,
06.17 13:17:21,577395,0.30646,0.22505,9.56723,-0.01491,-0.33556,-0.77019,-0.74768,7.62634,26.16882,5.08080,55.83807,-1.65885,0.88234,0.04593,0.00797,0.46827,
06.17 13:17:21,577396,0.28252,0.28730,9.49062,-0.08948,-0.35686,-0.73077,1.04675,7.32727,25.27161,5.06871,55.43608,-1.81106,0.88394,0.04648,0.00659,0.46521,
06.17 13:17:21,577397,0.30167,0.47884,9.56244,-0.08416,-0.41013,-0.70307,1.04675,7.32727,25.27161,5.03271,54.97905,-2.01670,0.88574,0.04706,0.00466,0.46174,
06.17 13:17:21,577398,0.48842,0.64165,9.65821,-0.16512,-0.38989,-0.72971,0.14954,7.92542,25.57068,4.98581,54.63503,-2.18922,0.88709,0.04739,0.00300,0.45912,
06.17 13:17:21,577399,0.51236,0.69911,9.83059,-0.14488,-0.31638,-0.77232,0.14954,7.02820,24.37439,4.91816,54.23806,-2.34118,0.88865,0.04748,0.00139,0.45609,
06.17 13:17:21,577400,0.50278,0.77093,9.87848,-0.07670,-0.30360,-0.85221,3.43933,7.62634,25.86975,4.88059,53.74467,-2.48267,0.89057,0.04775,-0.00007,0.45229,
06.17 13:17:21,577401,0.44053,0.85234,9.81623,-0.06179,-0.30573,-0.91719,0.89722,8.67310,25.12207,4.87309,53.26854,-2.60756,0.89240,0.04818,-0.00127,0.44862,
06.17 13:17:21,577402,0.36392,0.91937,9.79228,-0.13422,-0.33236,-0.96833,0.74768,10.01892,27.06604,4.84821,52.76168,-2.73685,0.89435,0.04848,-0.00259,0.44470,
06.17 13:17:21,577403,0.30167,0.82839,9.87848,-0.16405,-0.38882,-1.02265,2.24304,7.62634,23.17810,4.78844,52.16204,-2.89991,0.89663,0.04862,-0.00435,0.44005,
06.17 13:17:21,577404,0.11013,0.73741,9.94073,-0.08735,-0.44102,-1.00987,1.64490,8.52356,26.76697,4.74909,51.60604,-3.07591,0.89870,0.04896,-0.00612,0.43573,
06.17 13:17:21,577405,0.29688,0.84755,9.91199,-0.10653,-0.47511,-1.01094,1.64490,8.52356,26.76697,4.73655,50.94556,-3.32726,0.90111,0.04976,-0.00842,0.43060,
06.17 13:17:21,577406,0.33998,0.72305,10.02692,-0.08522,-0.45806,-1.00241,0.14954,9.71985,25.27161,4.72240,50.45219,-3.51871,0.90289,0.05032,-0.01020,0.42675,
06.17 13:17:21,577407,0.31603,0.62728,10.08438,-0.01491,-0.43995,-0.96193,0.29907,8.67310,26.01929,4.73685,49.92196,-3.71923,0.90477,0.05113,-0.01197,0.42261,
06.17 13:17:21,577408,0.31603,0.64643,9.97903,-0.09694,-0.37604,-0.93104,1.64490,10.91614,24.97253,4.75357,49.35844,-3.91301,0.90675,0.05190,-0.01369,0.41820,
06.17 13:17:21,577409,0.33519,0.66559,9.92157,-0.23968,-0.32917,-0.96193,-0.14954,9.71985,24.37439,4.69731,48.85352,-4.06042,0.90854,0.05192,-0.01529,0.41422,
06.17 13:17:21,577410,0.38786,0.56503,9.95030,-0.31638,-0.26099,-1.03970,-0.14954,9.71985,24.37439,4.56121,48.21356,-4.19956,0.91084,0.05125,-0.01718,0.40915,
06.17 13:17:21,577411,0.40701,0.39744,10.01734,-0.31745,-0.19175,-1.07272,0.74768,10.91614,25.57068,4.44329,47.69962,-4.26762,0.91269,0.05047,-0.01837,0.40506,
06.17 13:17:21,577412,0.51236,0.32561,10.00297,-0.27910,-0.15127,-1.05887,0.44861,12.11243,26.16882,4.33201,47.13374,-4.31207,0.91471,0.04965,-0.01936,0.40053,
06.17 13:17:21,577413,0.57940,0.16281,9.99340,-0.27590,-0.06924,-1.04076,0.44861,12.11243,26.16882,4.20106,46.47001,-4.32778,0.91706,0.04854,-0.02022,0.39521,
06.17 13:17:21,577414,0.60334,-0.00479,10.02213,-0.20133,-0.05220,-1.01946,3.28979,9.57031,24.82300,4.12283,45.96820,-4.31705,0.91882,0.04779,-0.02062,0.39117,
06.17 13:17:21,577415,0.65122,-0.01915,9.94551,-0.11824,0.01172,-0.99602,0.44861,10.31799,25.86975,4.08925,45.43827,-4.28758,0.92065,0.04732,-0.02072,0.38691,
06.17 13:17:21,577416,0.65122,0.12450,9.87369,-0.12783,0.05220,-0.96300,0.14954,10.31799,24.37439,4.06473,44.87943,-4.21861,0.92256,0.04680,-0.02047,0.38240,
06.17 13:17:21,577417,0.66080,0.24421,9.88326,-0.14594,0.07244,-0.95235,1.19629,11.36475,24.52393,4.03050,44.37600,-4.14448,0.92428,0.04619,-0.02019,0.37833,
06.17 13:17:21,577418,0.58897,0.36871,9.93594,-0.18749,0.12996,-0.94595,1.19629,11.36475,24.52393,3.97234,43.78341,-4.02986,0.92629,0.04524,-0.01969,0.37351,
06.17 13:17:21,577419,0.47405,0.37828,9.92157,-0.20240,0.15020,-0.94595,1.04675,10.31799,24.97253,3.90938,43.33683,-3.92370,0.92781,0.04431,-0.01921,0.36987,
06.17 13:17:21,577420,0.33519,0.35434,9.88805,-0.20986,0.12144,-0.94809,2.39258,11.36475,23.02856,3.83571,42.83626,-3.80911,0.92949,0.04327,-0.01871,0.36579,
06.17 13:17:21,577421,0.26336,0.27294,9.84975,-0.21092,0.04368,-0.93743,2.39258,11.36475,23.02856,3.74230,42.23958,-3.71407,0.93145,0.04211,-0.01846,0.36091,
06.17 13:17:21,577422,0.27294,0.18196,9.84496,-0.19814,0.00213,-0.93317,2.09351,12.56104,25.72021,3.67372,41.78929,-3.67158,0.93290,0.04135,-0.01849,0.35723,
06.17 13:17:21,577423,0.31125,0.10056,9.82580,-0.15872,-0.01491,-0.95448,1.94397,11.81335,24.37439,3.61366,41.28707,-3.64231,0.93449,0.04069,-0.01862,0.35312,
06.17 13:17:21,577424,0.33040,-0.00958,9.78271,-0.14275,-0.00852,-0.99496,2.39258,12.26196,24.22485,3.56797,40.71247,-3.61248,0.93628,0.04013,-0.01871,0.34842,
06.17 13:17:21,577425,0.34955,-0.10056,9.74919,-0.12570,-0.01811,-1.01520,2.54211,13.60779,25.27161,3.53213,40.17101,-3.58111,0.93794,0.03965,-0.01875,0.34398,
06.17 13:17:21,577426,0.43096,-0.09098,9.75398,-0.10866,-0.05220,-1.01413,2.54211,13.60779,25.27161,3.50451,39.52006,-3.56171,0.93989,0.03926,-0.01890,0.33864,
06.17 13:17:21,577427,0.47884,-0.04788,9.80186,-0.10333,-0.05433,-0.99815,3.73840,12.41150,25.86975,3.48500,39.02469,-3.55574,0.94136,0.03900,-0.01908,0.33457,
06.17 13:17:21,577428,0.55067,-0.00479,9.86890,-0.05752,-0.02450,-0.96619,2.84119,10.91614,26.16882,3.47857,38.49240,-3.54326,0.94291,0.03883,-0.01918,0.33019,
06.17 13:17:21,577429,0.52194,0.17717,9.85932,-0.03728,-0.00426,-0.93637,2.84119,10.91614,26.16882,3.49965,37.88279,-3.50958,0.94466,0.03880,-0.01904,0.32517,
06.17 13:17:21,577430,0.45490,0.33040,9.80186,-0.10972,-0.01172,-0.89163,4.18701,12.86011,25.12207,3.49556,37.43111,-3.48286,0.94594,0.03862,-0.01899,0.32144,
06.17 13:17:21,577431,0.39744,0.41180,9.82580,-0.19601,-0.03728,-0.78617,5.08423,12.86011,25.72021,3.43898,36.97332,-3.46458,0.94724,0.03802,-0.01915,0.31765,
06.17 13:17:21,577432,0.31603,0.45011,9.88805,-0.23649,-0.08309,-0.65407,3.28979,11.66382,25.72021,3.33571,36.55158,-3.47401,0.94844,0.03713,-0.01965,0.31414,
06.17 13:17:21,577433,0.25379,0.43096,9.90721,-0.23649,-0.11931,-0.58803,2.99072,11.06567,24.82300,3.22998,36.22033,-3.51241,0.94936,0.03630,-0.02036,0.31139,
06.17 13:17:21,577434,0.23463,0.34477,9.93594,-0.20027,-0.10866,-0.60400,2.99072,11.06567,24.82300,3.11476,35.84089,-3.56313,0.95041,0.03541,-0.02121,0.30823,
06.17 13:17:21,577435,0.27294,0.24900,9.95030,-0.16405,-0.08842,-0.64342,3.28979,11.96289,26.01929,3.04735,35.53397,-3.59338,0.95124,0.03487,-0.02174,0.30568,
