Time,Counter,ax,ay,az,gx,gy,gz,mx,my,mz,roll,yaw,pitch,q0,q1,q2,q3,
06.17 10:59:16,81536,0.79487,0.40223,9.84496,-0.00320,-0.00107,0.00959,22.87903,17.79480,29.75769,1.75026,38.24162,-5.69500,0.94330,0.03068,-0.04194,0.32782,
06.17 10:59:16,81537,0.80445,0.41180,9.84496,0.00000,0.00213,0.00959,21.98181,17.79480,28.56140,1.75756,38.06322,-5.68412,0.94380,0.03065,-0.04187,0.32635,
06.17 10:59:16,81538,0.80445,0.40701,9.84496,0.00320,0.00320,0.01065,22.43042,17.34619,27.21558,1.76492,37.88188,-5.67293,0.94432,0.03061,-0.04181,0.32486,
06.17 10:59:16,81539,0.80445,0.41659,9.84496,0.00426,0.00426,0.01065,22.43042,17.34619,27.21558,1.77637,37.70156,-5.65904,0.94484,0.03060,-0.04171,0.32338,
06.17 10:59:16,81540,0.80924,0.41180,9.84975,0.00320,0.00426,0.00852,23.77625,17.79480,29.75769,1.78492,37.51945,-5.64761,0.94535,0.03057,-0.04164,0.32188,
06.17 10:59:16,81541,0.80445,0.41659,9.84496,0.00213,0.00533,0.00852,20.63599,18.54248,31.40259,1.79343,37.34970,-5.63427,0.94584,0.03054,-0.04155,0.32049,
06.17 10:59:16,81542,0.79966,0.42617,9.85453,0.00107,0.00320,0.00746,22.13135,19.73877,29.60815,1.80274,37.17911,-5.62056,0.94632,0.03052,-0.04146,0.31909,
06.17 10:59:16,81543,0.79487,0.43096,9.84975,-0.00213,0.00213,0.00852,22.72949,18.24341,29.30908,1.80912,37.00291,-5.60852,0.94681,0.03048,-0.04139,0.31764,
06.17 10:59:16,81544,0.78530,0.44053,9.84975,-0.00426,0.00107,0.00746,22.57996,18.09387,30.05676,1.81521,36.82757,-5.59646,0.94730,0.03043,-0.04132,0.31618,
06.17 10:59:16,81545,0.79009,0.45490,9.84975,-0.00959,0.00320,0.00639,22.13135,17.34619,29.01001,1.81939,36.65084,-5.58301,0.94778,0.03036,-0.04124,0.31472,
06.17 10:59:17,81546,0.77572,0.43096,9.84975,-0.01065,0.00107,0.00746,22.87903,18.39294,30.05676,1.82016,36.47571,-5.56960,0.94827,0.03027,-0.04117,0.31327,
06.17 10:59:17,81547,0.79009,0.43096,9.85453,-0.00852,0.00000,0.00852,22.87903,18.39294,30.05676,1.82303,36.30182,-5.55684,0.94875,0.03020,-0.04111,0.31183,
06.17 10:59:17,81548,0.78530,0.43096,9.85453,-0.00959,0.00000,0.00746,20.93506,17.64526,30.50537,1.82589,36.13167,-5.54609,0.94922,0.03013,-0.04105,0.31043,
06.17 10:59:17,81549,0.79009,0.42138,9.85453,-0.01065,-0.00107,0.00852,21.23413,17.34619,31.10352,1.82838,35.96021,-5.53531,0.94969,0.03006,-0.04100,0.30901,
06.17 10:59:17,81550,0.79966,0.41659,9.85932,-0.00959,-0.00107,0.00852,21.68274,18.09387,29.75769,1.83072,35.79008,-5.52341,0.95016,0.02999,-0.04094,0.30761,
06.17 10:59:17,81551,0.79966,0.41659,9.85932,-0.00639,-0.00107,0.01065,21.38367,18.09387,27.66418,1.83397,35.62285,-5.51234,0.95061,0.02993,-0.04089,0.30622,
06.17 10:59:17,81552,0.80924,0.42138,9.85932,-0.00746,0.00213,0.01065,21.38367,18.09387,27.66418,1.83789,35.45738,-5.49764,0.95105,0.02986,-0.04080,0.30484,
06.17 10:59:17,81553,0.80445,0.41659,9.85453,-0.00533,0.00107,0.00959,21.53320,17.94434,29.30908,1.84199,35.29042,-5.48648,0.95149,0.02980,-0.04074,0.30345,
06.17 10:59:17,81554,0.79966,0.42617,9.85453,-0.00426,0.00107,0.01065,20.63599,17.94434,29.90723,1.84722,35.12712,-5.47396,0.95192,0.02976,-0.04066,0.30210,
06.17 10:59:17,81555,0.79487,0.43096,9.85453,-0.00320,0.00000,0.00959,20.63599,17.94434,29.90723,1.85390,34.96466,-5.45876,0.95236,0.02972,-0.04056,0.30075,
06.17 10:59:17,81556,0.79009,0.43096,9.85453,-0.00852,0.00107,0.01065,21.83228,18.24341,28.71094,1.85763,34.79972,-5.44752,0.95279,0.02966,-0.04050,0.29938,
06.17 10:59:17,81557,0.78530,0.43096,9.85453,-0.00959,-0.00107,0.01172,21.83228,17.94434,29.60815,1.86033,34.63536,-5.43567,0.95323,0.02959,-0.04044,0.29802,
06.17 10:59:17,81558,0.78051,0.43096,9.84975,-0.01065,-0.00320,0.01278,22.57996,17.49573,30.05676,1.86257,34.46881,-5.42424,0.95367,0.02952,-0.04038,0.29664,
06.17 10:59:17,81559,0.78530,0.43096,9.84496,-0.01491,-0.00426,0.01278,21.53320,18.54248,29.90723,1.86341,34.30872,-5.41371,0.95409,0.02945,-0.04033,0.29531,
06.17 10:59:17,81560,0.79487,0.42138,9.84496,-0.01172,-0.00959,0.00959,21.53320,18.54248,29.90723,1.86340,34.14972,-5.40276,0.95450,0.02936,-0.04028,0.29398,
06.17 10:59:17,81561,0.79487,0.41659,9.85453,-0.01598,-0.00533,0.01172,22.43042,18.84155,29.60815,1.86251,33.98859,-5.39464,0.95491,0.02928,-0.04025,0.29263,
06.17 10:59:17,81562,0.79966,0.42138,9.85932,-0.00959,-0.00852,0.01065,21.08459,17.79480,29.15955,1.86392,33.82877,-5.38627,0.95532,0.02921,-0.04022,0.29130,
06.17 10:59:17,81563,0.79966,0.41659,9.85453,-0.00746,-0.00639,0.00959,21.08459,17.79480,29.15955,1.86735,33.66969,-5.37570,0.95573,0.02916,-0.04017,0.28997,
06.17 10:59:17,81564,0.79966,0.42138,9.85932,-0.01172,-0.00320,0.01065,21.23413,18.54248,28.41187,1.86985,33.51191,-5.36667,0.95613,0.02910,-0.04012,0.28866,
06.17 10:59:17,81565,0.79966,0.42138,9.85453,-0.01172,-0.00426,0.01065,22.13135,17.04712,29.60815,1.87166,33.34786,-5.35621,0.95655,0.02903,-0.04007,0.28729,
06.17 10:59:17,81566,0.79009,0.41659,9.85932,-0.01385,-0.00639,0.01172,22.43042,17.64526,29.90723,1.87227,33.18613,-5.34502,0.95696,0.02895,-0.04002,0.28595,
06.17 10:59:17,81567,0.79009,0.41180,9.85453,-0.01598,-0.00533,0.01172,21.38367,18.39294,28.86047,1.87232,33.02981,-5.33557,0.95736,0.02888,-0.03998,0.28465,
06.17 10:59:17,81568,0.79487,0.41659,9.84975,-0.01598,-0.00959,0.01172,21.38367,18.39294,28.86047,1.87211,32.87466,-5.32552,0.95775,0.02880,-0.03994,0.28335,
06.17 10:59:17,81569,0.79009,0.41659,9.84975,-0.01811,-0.01172,0.01065,21.68274,19.88831,29.45862,1.87086,32.72343,-5.31849,0.95812,0.02871,-0.03992,0.28208,
06.17 10:59:17,81570,0.79009,0.42138,9.84975,-0.02131,-0.01065,0.01172,20.93506,16.44897,27.21558,1.86837,32.56364,-5.31194,0.95851,0.02862,-0.03991,0.28074,
06.17 10:59:17,81571,0.79009,0.41180,9.84975,-0.02344,-0.00852,0.01172,22.13135,16.14990,29.60815,1.86232,32.40102,-5.30255,0.95891,0.02849,-0.03989,0.27937,
06.17 10:59:17,81572,0.80445,0.41659,9.84975,-0.01811,-0.01065,0.01172,22.43042,18.24341,29.01001,1.86025,32.24398,-5.29499,0.95930,0.02840,-0.03987,0.27806,
06.17 10:59:17,81573,0.79487,0.41659,9.84975,-0.02024,-0.00639,0.01278,21.98181,17.79480,29.15955,1.85790,32.08792,-5.28595,0.95968,0.02831,-0.03984,0.27675,
06.17 10:59:17,81574,0.80445,0.41659,9.84975,-0.01704,-0.00746,0.01491,21.53320,17.94434,29.60815,1.85532,31.93502,-5.27596,0.96006,0.02821,-0.03980,0.27547,
06.17 10:59:17,81575,0.79966,0.41659,9.85453,-0.01385,-0.00533,0.01278,21.23413,18.54248,29.60815,1.85545,31.78520,-5.26561,0.96042,0.02813,-0.03974,0.27422,
06.17 10:59:17,81576,0.80445,0.41180,9.85453,-0.01385,-0.00320,0.00959,21.23413,18.54248,29.60815,1.85693,31.63526,-5.25202,0.96079,0.02806,-0.03966,0.27297,
06.17 10:59:17,81577,0.79966,0.40701,9.85932,-0.00959,-0.00213,0.00852,23.17810,19.58923,29.45862,1.85845,31.48250,-5.24049,0.96116,0.02799,-0.03960,0.27168,
06.17 10:59:17,81578,0.79966,0.40701,9.85932,-0.00959,-0.00107,0.00959,22.28088,18.09387,29.45862,1.86160,31.32832,-5.22721,0.96152,0.02793,-0.03952,0.27039,
06.17 10:59:17,81579,0.79487,0.41659,9.84496,-0.01278,-0.00213,0.01278,23.02856,18.54248,29.01001,1.86405,31.17602,-5.21294,0.96188,0.02787,-0.03943,0.26911,
06.17 10:59:17,81580,0.79009,0.42138,9.84496,-0.01811,-0.00533,0.01491,21.83228,17.94434,29.30908,1.86418,31.02640,-5.20091,0.96224,0.02779,-0.03937,0.26785,
06.17 10:59:17,81581,0.79487,0.41659,9.84496,-0.01704,-0.00746,0.01704,22.28088,16.59851,28.26233,1.86279,30.87221,-5.19025,0.96260,0.02770,-0.03932,0.26655,
06.17 10:59:17,81582,0.79487,0.41180,9.84975,-0.01704,-0.00852,0.01917,22.13135,17.94434,31.10352,1.86110,30.72538,-5.17932,0.96295,0.02761,-0.03927,0.26532,
06.17 10:59:17,81583,0.79966,0.41180,9.84975,-0.01704,-0.00852,0.01704,22.43042,18.54248,28.41187,1.86036,30.57935,-5.16996,0.96329,0.02753,-0.03922,0.26409,
06.17 10:59:17,81584,0.79966,0.40223,9.84975,-0.00959,-0.01172,0.01385,22.43042,18.54248,28.41187,1.86056,30.43352,-5.15939,0.96364,0.02746,-0.03917,0.26287,
06.17 10:59:17,81585,0.80445,0.39744,9.84496,-0.00852,-0.01278,0.01172,21.23413,19.14063,31.10352,1.86397,30.29061,-5.15276,0.96397,0.02743,-0.03914,0.26167,
06.17 10:59:17,81586,0.81403,0.39744,9.84496,-0.01065,-0.00639,0.00746,22.43042,18.54248,29.60815,1.86705,30.14132,-5.14313,0.96431,0.02738,-0.03909,0.26042,
06.17 10:59:17,81587,0.81403,0.38786,9.84975,-0.01065,-0.00533,0.00746,20.33691,18.54248,29.30908,1.87035,29.99753,-5.13046,0.96464,0.02733,-0.03901,0.25920,
06.17 10:59:17,81588,0.80924,0.39265,9.84496,-0.00852,-0.00639,0.00959,21.08459,17.79480,29.45862,1.87357,29.85053,-5.11857,0.96497,0.02728,-0.03894,0.25796,
06.17 10:59:17,81589,0.81882,0.39265,9.84975,-0.00426,-0.00533,0.00959,21.08459,17.79480,29.45862,1.88033,29.70433,-5.10498,0.96530,0.02726,-0.03884,0.25673,
06.17 10:59:17,81590,0.81882,0.39744,9.84975,-0.00533,-0.00320,0.00746,22.72949,16.44897,29.90723,1.88655,29.54980,-5.09299,0.96565,0.02723,-0.03876,0.25543,
06.17 10:59:17,81591,0.81403,0.40223,9.84975,-0.00533,-0.00320,0.00746,23.02856,17.64526,28.11279,1.89290,29.39811,-5.07991,0.96599,0.02720,-0.03867,0.25415,
06.17 10:59:17,81592,0.80924,0.40701,9.85453,-0.00746,-0.00320,0.00852,22.13135,17.64526,30.50537,1.89903,29.24943,-5.06552,0.96632,0.02717,-0.03857,0.25290,
06.17 10:59:17,81593,0.80445,0.41180,9.84975,-0.00959,-0.00320,0.00959,22.28088,17.49573,30.05676,1.90345,29.10075,-5.05216,0.96666,0.02713,-0.03849,0.25165,
06.17 10:59:17,81594,0.81403,0.41180,9.84496,-0.01172,-0.00639,0.01065,20.33691,16.74805,30.20630,1.90536,28.95600,-5.03973,0.96699,0.02707,-0.03841,0.25044,
06.17 10:59:17,81595,0.81882,0.41180,9.84496,-0.01065,-0.00533,0.01065,21.08459,18.09387,28.26233,1.90826,28.81434,-5.02663,0.96730,0.02702,-0.03833,0.24924,
06.17 10:59:17,81596,0.82361,0.40223,9.84496,-0.00746,-0.00107,0.01172,23.47717,17.19666,28.86047,1.91251,28.66562,-5.01279,0.96762,0.02698,-0.03824,0.24798,
06.17 10:59:17,81597,0.82361,0.39744,9.84975,-0.00213,0.00639,0.01065,23.47717,17.19666,28.86047,1.92021,28.51743,-4.99305,0.96795,0.02695,-0.03809,0.24673,
06.17 10:59:17,81598,0.81403,0.39744,9.85453,0.00213,0.00852,0.00746,21.23413,18.24341,30.50537,1.92867,28.37656,-4.97523,0.96825,0.02694,-0.03795,0.24554,
06.17 10:59:17,81599,0.81403,0.39744,9.85453,0.00533,0.00746,0.00639,22.28088,18.39294,29.45862,1.94007,28.23279,-4.95527,0.96856,0.02694,-0.03779,0.24433,
06.17 10:59:17,81600,0.81403,0.39744,9.84496,0.00852,0.00746,0.00533,21.23413,17.94434,29.01001,1.95502,28.09024,-4.93344,0.96887,0.02698,-0.03761,0.24312,
06.17 10:59:17,81601,0.80924,0.40223,9.84017,0.00426,0.00533,0.00533,22.13135,17.34619,30.50537,1.96812,27.94404,-4.91424,0.96919,0.02700,-0.03746,0.24189,
06.17 10:59:17,81602,0.79966,0.40701,9.83538,-0.00107,0.00107,0.00533,21.98181,16.00037,29.75769,1.97807,27.79414,-4.89675,0.96951,0.02700,-0.03732,0.24063,
06.17 10:59:17,81603,0.79966,0.41180,9.84017,-0.00426,-0.00107,0.00426,23.17810,17.79480,29.15955,1.98654,27.64608,-4.87893,0.96983,0.02699,-0.03719,0.23938,
06.17 10:59:17,81604,0.79487,0.41659,9.84496,-0.00639,0.00000,0.00426,21.83228,18.24341,29.60815,1.99290,27.50323,-4.86298,0.97014,0.02696,-0.03707,0.23818,
06.17 10:59:17,81605,0.79966,0.41659,9.84017,-0.00852,-0.00213,0.00320,21.83228,18.24341,29.60815,1.99947,27.36056,-4.84382,0.97044,0.02693,-0.03693,0.23697,
06.17 10:59:17,81606,0.79487,0.41180,9.84496,-0.00959,-0.00320,0.00426,23.02856,17.64526,29.60815,2.00307,27.21501,-4.82994,0.97074,0.02688,-0.03684,0.23573,
06.17 10:59:17,81607,0.79966,0.41180,9.84975,-0.01065,-0.00320,0.00533,20.48645,18.99109,29.45862,2.00699,27.08009,-4.81552,0.97101,0.02685,-0.03674,0.23459,
06.17 10:59:17,81608,0.79966,0.41659,9.84975,-0.01385,-0.00426,0.00852,21.68274,17.49573,28.26233,2.01003,26.93968,-4.80030,0.97130,0.02679,-0.03664,0.23340,
06.17 10:59:17,81609,0.79966,0.41180,9.84496,-0.01491,-0.00639,0.01172,22.43042,17.64526,27.81372,2.01118,26.79931,-4.78753,0.97159,0.02673,-0.03656,0.23220,
06.17 10:59:17,81610,0.79966,0.40701,9.84496,-0.01704,-0.00533,0.01278,22.43042,17.64526,27.81372,2.01202,26.66054,-4.77237,0.97188,0.02667,-0.03646,0.23103,
06.17 10:59:17,81611,0.80445,0.40701,9.84496,-0.01598,-0.00639,0.01172,20.78552,18.09387,30.05676,2.01237,26.52759,-4.76141,0.97215,0.02661,-0.03640,0.22990,
06.17 10:59:17,81612,0.80924,0.39744,9.84496,-0.01278,-0.00533,0.00959,19.88831,16.89758,30.95398,2.01399,26.39387,-4.74922,0.97243,0.02655,-0.03632,0.22877,
06.17 10:59:17,81613,0.80924,0.39265,9.84975,-0.00959,-0.00426,0.00852,19.88831,16.89758,30.95398,2.01839,26.25934,-4.73334,0.97270,0.02652,-0.03621,0.22763,
06.17 10:59:17,81614,0.80924,0.39265,9.84496,-0.00639,-0.00426,0.00746,21.53320,16.74805,28.41187,2.02331,26.11914,-4.72047,0.97299,0.02649,-0.03612,0.22644,
06.17 10:59:17,81615,0.80924,0.40701,9.84975,-0.00746,-0.00426,0.00639,20.78552,17.19666,29.15955,2.02909,25.98262,-4.70616,0.97326,0.02647,-0.03602,0.22528,
06.17 10:59:17,81616,0.81403,0.41659,9.84496,-0.01172,-0.00213,0.00746,21.68274,17.19666,29.15955,2.03392,25.84473,-4.69020,0.97353,0.02643,-0.03591,0.22411,
06.17 10:59:17,81617,0.81882,0.41180,9.84496,-0.01385,-0.00639,0.00852,21.38367,18.39294,29.45862,2.03701,25.71196,-4.67600,0.97379,0.02639,-0.03581,0.22298,
06.17 10:59:17,81618,0.81403,0.41180,9.84496,-0.01704,-0.00533,0.00852,21.38367,18.39294,29.45862,2.03769,25.57976,-4.65982,0.97405,0.02632,-0.03571,0.22185,
06.17 10:59:17,81619,0.81403,0.40701,9.84496,-0.01811,-0.00533,0.01065,21.68274,16.89758,28.56140,2.03765,25.44310,-4.64751,0.97432,0.02626,-0.03563,0.22069,
06.17 10:59:17,81620,0.81403,0.41180,9.84496,-0.01385,-0.00639,0.01172,21.68274,17.79480,29.45862,2.03726,25.31105,-4.63400,0.97458,0.02619,-0.03555,0.21956,
06.17 10:59:17,81621,0.81882,0.40223,9.84496,-0.01172,-0.00746,0.00959,22.13135,17.34619,29.60815,2.03980,25.17675,-4.62011,0.97484,0.02614,-0.03546,0.21842,
06.17 10:59:17,81622,0.82361,0.40223,9.84496,-0.01065,-0.00959,0.00852,21.53320,17.64526,29.30908,2.04419,25.04427,-4.60847,0.97510,0.02611,-0.03538,0.21730,
06.17 10:59:17,81623,0.81882,0.39744,9.84496,-0.00639,-0.00320,0.00746,22.43042,18.24341,29.90723,2.04864,24.91079,-4.59530,0.97536,0.02609,-0.03529,0.21616,
06.17 10:59:17,81624,0.81403,0.40223,9.84496,-0.00533,-0.00320,0.01065,22.28088,18.09387,30.35583,2.05588,24.77829,-4.57891,0.97562,0.02608,-0.03517,0.21504,
06.17 10:59:17,81625,0.81403,0.40223,9.84017,-0.00320,0.00000,0.00852,20.48645,18.39294,30.65491,2.06273,24.65158,-4.56297,0.97586,0.02607,-0.03505,0.21397,
06.17 10:59:17,81626,0.81403,0.41659,9.83538,-0.00533,-0.00107,0.00959,20.48645,18.39294,30.65491,2.07176,24.52531,-4.54387,0.97610,0.02607,-0.03490,0.21289,
06.17 10:59:17,81627,0.80924,0.40701,9.83538,-0.00639,-0.00426,0.01065,21.53320,18.24341,30.20630,2.07774,24.39697,-4.52987,0.97634,0.02606,-0.03479,0.21179,
06.17 10:59:17,81628,0.81403,0.40701,9.84496,-0.00639,-0.00533,0.01065,22.28088,17.79480,29.75769,2.08404,24.26620,-4.51515,0.97658,0.02604,-0.03469,0.21068,
06.17 10:59:17,81629,0.81882,0.41180,9.84017,-0.00852,-0.00426,0.01065,21.53320,18.24341,29.60815,2.09003,24.13876,-4.49926,0.97681,0.02603,-0.03457,0.20959,
06.17 10:59:17,81630,0.80924,0.40701,9.84496,-0.00746,-0.00746,0.01065,21.83228,17.64526,29.90723,2.09585,24.00860,-4.48568,0.97705,0.02601,-0.03447,0.20848,
06.17 10:59:17,81631,0.81403,0.40701,9.84496,-0.00959,-0.01065,0.01172,21.83228,17.64526,29.90723,2.10182,23.87996,-4.47227,0.97729,0.02600,-0.03438,0.20738,
06.17 10:59:17,81632,0.80924,0.41180,9.85453,-0.01172,-0.00959,0.01172,22.57996,17.49573,30.05676,2.10475,23.74965,-4.46148,0.97753,0.02597,-0.03431,0.20627,
06.17 10:59:17,81633,0.81882,0.40701,9.85453,-0.00959,-0.00533,0.01172,21.08459,17.79480,29.75769,2.10841,23.62375,-4.44865,0.97776,0.02594,-0.03422,0.20520,
06.17 10:59:17,81634,0.81882,0.39744,9.84975,-0.00852,-0.00426,0.01065,21.98181,17.49573,29.75769,2.11351,23.49527,-4.43298,0.97800,0.02592,-0.03411,0.20411,
06.17 10:59:17,81635,0.82361,0.39265,9.84975,-0.00852,-0.00320,0.00746,23.17810,17.19666,29.15955,2.11856,23.36281,-4.41784,0.97824,0.02589,-0.03400,0.20298,
06.17 10:59:17,81636,0.81882,0.39265,9.84975,-0.00426,0.00000,0.00746,21.08459,18.69202,30.05676,2.12513,23.23834,-4.40147,0.97847,0.02588,-0.03388,0.20192,
06.17 10:59:17,81637,0.81882,0.39744,9.84975,-0.00213,0.00213,0.00852,21.83228,19.14063,28.41187,2.13459,23.11417,-4.38170,0.97869,0.02589,-0.03372,0.20086,
06.17 10:59:17,81638,0.81882,0.39744,9.84496,-0.00213,0.00426,0.00852,21.23413,16.44897,29.60815,2.14353,22.98493,-4.36266,0.97892,0.02590,-0.03357,0.19975,
06.17 10:59:17,81639,0.81403,0.40223,9.84975,-0.00533,0.00213,0.00959,21.23413,16.44897,29.60815,2.15264,22.85733,-4.34101,0.97914,0.02590,-0.03340,0.19866,
06.17 10:59:17,81640,0.81403,0.41180,9.84496,-0.00533,0.00000,0.00746,22.72949,18.54248,31.10352,2.15959,22.73130,-4.32522,0.97936,0.02590,-0.03328,0.19758,
06.17 10:59:17,81641,0.80445,0.40223,9.83538,-0.00852,0.00000,0.00852,21.53320,17.04712,29.60815,2.16551,22.60407,-4.30818,0.97958,0.02588,-0.03315,0.19649,
06.17 10:59:17,81642,0.80924,0.39744,9.84017,-0.00852,-0.00213,0.00852,21.83228,16.74805,29.01001,2.17149,22.47646,-4.29051,0.97981,0.02587,-0.03302,0.19540,
06.17 10:59:17,81643,0.80924,0.39265,9.83538,-0.00852,-0.00213,0.00746,21.53320,18.24341,29.01001,2.17635,22.35269,-4.27439,0.98002,0.02584,-0.03290,0.19434,
06.17 10:59:17,81644,0.81403,0.39265,9.83059,-0.00852,-0.00213,0.00639,22.28088,18.09387,29.45862,2.18178,22.22702,-4.25817,0.98024,0.02583,-0.03278,0.19327,
06.17 10:59:17,81645,0.81882,0.39265,9.83538,-0.00639,0.00000,0.00639,20.18738,16.59851,30.05676,2.18832,22.10176,-4.23981,0.98046,0.02582,-0.03264,0.19220,
06.17 10:59:17,81646,0.82361,0.39265,9.83538,-0.00746,0.00107,0.00639,22.43042,18.24341,29.01001,2.19487,21.97653,-4.22252,0.98068,0.02581,-0.03251,0.19113,
06.17 10:59:18,81647,0.82361,0.39744,9.83538,-0.00320,0.00107,0.00426,22.43042,18.24341,29.01001,2.20331,21.85109,-4.20045,0.98090,0.02581,-0.03234,0.19006,
06.17 10:59:18,81648,0.82839,0.39744,9.83538,-0.00107,0.00107,0.00426,22.43042,19.14063,29.01001,2.21125,21.72855,-4.18368,0.98110,0.02582,-0.03221,0.18901,
06.17 10:59:18,81649,0.82361,0.39265,9.84017,0.00213,0.00426,0.00533,20.63599,17.34619,29.90723,2.22204,21.60556,-4.16439,0.98130,0.02584,-0.03205,0.18796,
06.17 10:59:18,81650,0.81882,0.39265,9.83538,0.00426,0.00639,0.00533,21.83228,19.14063,28.41187,2.23487,21.48480,-4.14155,0.98150,0.02588,-0.03186,0.18692,
06.17 10:59:18,81651,0.81403,0.40223,9.83538,0.00533,0.00320,0.00746,23.02856,18.54248,30.20630,2.24785,21.36169,-4.12110,0.98170,0.02592,-0.03169,0.18587,
06.17 10:59:18,81652,0.80924,0.40701,9.84017,0.00107,0.00426,0.00746,23.02856,18.54248,30.20630,2.26212,21.23937,-4.09837,0.98190,0.02598,-0.03150,0.18482,
06.17 10:59:18,81653,0.80445,0.40701,9.84496,-0.00213,0.00213,0.00852,21.08459,16.89758,30.05676,2.27073,21.11708,-4.08139,0.98211,0.02599,-0.03137,0.18377,
06.17 10:59:18,81654,0.80924,0.40223,9.84975,-0.00533,0.00320,0.00959,22.28088,16.59851,29.15955,2.27859,20.99258,-4.06271,0.98231,0.02599,-0.03123,0.18270,
06.17 10:59:18,81655,0.80924,0.40701,9.84496,-0.00746,0.00213,0.01065,22.28088,16.59851,29.15955,2.28698,20.86927,-4.04073,0.98251,0.02600,-0.03105,0.18165,
06.17 10:59:18,81656,0.81403,0.40223,9.84496,-0.00852,-0.00107,0.00852,21.68274,18.39294,29.15955,2.29215,20.75115,-4.02468,0.98271,0.02598,-0.03093,0.18064,
06.17 10:59:18,81657,0.81403,0.41180,9.84496,-0.01065,0.00107,0.00852,22.87903,18.39294,28.86047,2.29706,20.63033,-4.00714,0.98291,0.02597,-0.03080,0.17960,
06.17 10:59:18,81658,0.81403,0.41659,9.84017,-0.01278,0.00107,0.00852,22.72949,17.94434,29.30908,2.30135,20.50937,-3.98711,0.98311,0.02594,-0.03065,0.17857,
06.17 10:59:18,81659,0.81403,0.41180,9.84496,-0.01278,0.00000,0.00852,20.03784,17.04712,30.20630,2.30474,20.39228,-3.96879,0.98329,0.02591,-0.03052,0.17756,
06.17 10:59:18,81660,0.80924,0.40701,9.84496,-0.01172,-0.00639,0.00639,20.03784,17.04712,30.20630,2.30860,20.27551,-3.95031,0.98347,0.02588,-0.03038,0.17655,
06.17 10:59:18,81661,0.80924,0.40701,9.84975,-0.00959,-0.00320,0.00533,21.23413,17.34619,29.90723,2.31266,20.15571,-3.93614,0.98366,0.02586,-0.03028,0.17552,
06.17 10:59:18,81662,0.81403,0.40701,9.84975,-0.00959,-0.00107,0.00746,21.53320,17.34619,28.71094,2.31724,20.03613,-3.91929,0.98384,0.02585,-0.03015,0.17449,
06.17 10:59:18,81663,0.81882,0.41180,9.84975,-0.00852,-0.00107,0.00746,21.98181,16.89758,28.86047,2.32282,19.91617,-3.90055,0.98403,0.02583,-0.03001,0.17346,
06.17 10:59:18,81664,0.81403,0.41180,9.84975,-0.00639,0.00000,0.00959,22.43042,17.34619,29.30908,2.32920,19.79673,-3.88269,0.98421,0.02583,-0.02987,0.17244,
06.17 10:59:18,81665,0.81403,0.40701,9.84496,-0.00746,0.00426,0.00852,22.13135,18.84155,29.01001,2.33599,19.68142,-3.86377,0.98439,0.02583,-0.02973,0.17144,
06.17 10:59:18,81666,0.80445,0.40701,9.85932,-0.00426,0.00213,0.01065,23.02856,18.84155,28.71094,2.34223,19.56602,-3.84169,0.98457,0.02582,-0.02955,0.17045,
06.17 10:59:18,81667,0.80445,0.40223,9.85932,-0.00852,0.00107,0.00959,21.38367,18.09387,29.75769,2.34860,19.45247,-3.82369,0.98474,0.02582,-0.02942,0.16948,
06.17 10:59:18,81668,0.80445,0.40223,9.85453,-0.00746,-0.00533,0.00852,21.38367,18.09387,29.75769,2.35510,19.33882,-3.80469,0.98492,0.02582,-0.02927,0.16850,
06.17 10:59:18,81669,0.80445,0.40701,9.85453,-0.00852,-0.00426,0.00852,21.23413,17.04712,28.41187,2.35988,19.22229,-3.79040,0.98509,0.02581,-0.02916,0.16750,
06.17 10:59:18,81670,0.80445,0.41180,9.85932,-0.01172,-0.00533,0.00959,21.53320,17.04712,29.30908,2.36510,19.10580,-3.77532,0.98527,0.02581,-0.02905,0.16650,
06.17 10:59:18,81671,0.80924,0.40701,9.85453,-0.01172,-0.00639,0.00852,20.18738,17.19666,29.75769,2.36890,18.99282,-3.76003,0.98544,0.02579,-0.02894,0.16553,
06.17 10:59:18,81672,0.81403,0.40701,9.85932,-0.00959,-0.00746,0.00959,22.43042,16.44897,28.41187,2.37351,18.87436,-3.74636,0.98561,0.02578,-0.02884,0.16451,
06.17 10:59:18,81673,0.81403,0.40223,9.85453,-0.00639,-0.00426,0.01065,22.57996,18.69202,29.15955,2.37971,18.76202,-3.73142,0.98577,0.02578,-0.02873,0.16354,
06.17 10:59:18,81674,0.81882,0.39744,9.84975,-0.00533,-0.00213,0.00852,21.98181,17.79480,29.15955,2.38713,18.64970,-3.71426,0.98593,0.02579,-0.02860,0.16257,
06.17 10:59:18,81675,0.82361,0.39265,9.84975,-0.00107,0.00213,0.00746,22.43042,16.44897,28.71094,2.39558,18.53159,-3.69642,0.98610,0.02581,-0.02846,0.16155,
06.17 10:59:18,81676,0.83318,0.41659,9.84496,-0.00746,0.00746,0.00320,22.43042,16.44897,28.71094,2.40620,18.41344,-3.67174,0.98627,0.02584,-0.02826,0.16053,
06.17 10:59:18,81677,0.80445,0.41659,9.84975,-0.00426,0.00107,0.00639,21.68274,17.79480,30.35583,2.41186,18.29957,-3.65131,0.98643,0.02583,-0.02810,0.15955,
