Time,Counter,ax,ay,az,gx,gy,gz,mx,my,mz,roll,yaw,pitch,q0,q1,q2,q3,debug0,debug1,debug2,debug3,Rest,Mag Disturbance,
07.10 14:18:40:465,8053,-0.02405,-0.05731,9.78713,-0.00000,0.00000,-0.00000,-0.17234,0.35183,-0.68792,-0.28948,-36.51454,0.19321,0.94966,-0.00187,0.00239,-0.31328,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:18:40:474,8054,-0.00575,-0.05590,9.80539,-0.00000,0.00000,-0.00000,-0.17181,0.34945,-0.69390,-0.28975,-36.51389,0.19271,0.94966,-0.00187,0.00239,-0.31327,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:18:40:485,8055,-0.02452,-0.01545,9.78923,-0.00000,0.00000,-0.00000,-0.17234,0.35082,-0.68742,-0.28910,-36.51444,0.19200,0.94966,-0.00187,0.00238,-0.31328,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:18:40:496,8056,-0.02883,-0.04207,9.80811,-0.00000,0.00000,-0.00000,-0.16985,0.34734,-0.68791,-0.28922,-36.51466,0.19185,0.94966,-0.00187,0.00238,-0.31328,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:18:40:505,8057,-0.02990,-0.04064,9.80406,-0.00000,0.00000,-0.00000,-0.17281,0.34891,-0.69191,-0.28887,-36.51438,0.19256,0.94966,-0.00187,0.00239,-0.31328,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:18:40:515,8058,-0.03783,-0.04158,9.79037,-0.00000,0.00000,-0.00000,-0.17086,0.34777,-0.68444,-0.28912,-36.51400,0.19207,0.94966,-0.00187,0.00238,-0.31327,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:18:40:525,8059,-0.00408,-0.03539,9.78880,-0.00000,0.00000,-0.00000,-0.17182,0.34989,-0.69091,-0.28930,-36.51416,0.19185,0.94966,-0.00187,0.00238,-0.31328,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:18:40:534,8060,-0.04742,-0.03203,9.79481,-0.00000,0.00000,-0.00000,-0.17433,0.34879,-0.68595,-0.28704,-36.51454,0.19254,0.94966,-0.00185,0.00238,-0.31328,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:18:40:545,8061,-0.02033,-0.02487,9.81076,-0.00000,0.00000,-0.00000,-0.17085,0.34884,-0.68792,-0.28529,-36.51580,0.19283,0.94965,-0.00184,0.00238,-0.31329,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:18:40:554,8062,-0.04082,-0.03660,9.80067,-0.00000,0.00000,-0.00000,-0.17183,0.35037,-0.68991,-0.28596,-36.51554,0.19247,0.94965,-0.00184,0.00238,-0.31329,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:18:40:565,8063,-0.01816,-0.03634,9.81012,-0.00000,0.00000,-0.00000,-0.17184,0.35131,-0.68692,-0.28546,-36.51551,0.19225,0.94965,-0.00184,0.00237,-0.31329,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:18:40:575,8064,-0.00325,-0.04059,9.79490,-0.00000,0.00000,-0.00000,-0.17532,0.34880,-0.68696,-0.28438,-36.51632,0.19192,0.94965,-0.00183,0.00237,-0.31329,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:18:40:585,8065,-0.03283,-0.02888,9.79385,-0.00000,0.00000,-0.00000,-0.17234,0.34930,-0.68643,-0.28355,-36.51599,0.19111,0.94965,-0.00183,0.00236,-0.31329,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:18:40:595,8066,-0.01829,-0.03470,9.80115,-0.00000,0.00000,-0.00000,-0.17181,0.34844,-0.69340,-0.28317,-36.51619,0.19131,0.94965,-0.00182,0.00236,-0.31329,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:18:40:605,8067,-0.02492,-0.04303,9.78453,-0.00000,0.00000,-0.00000,-0.17036,0.34831,-0.68642,-0.28182,-36.51662,0.19173,0.94965,-0.00181,0.00236,-0.31330,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:18:40:615,8068,-0.04474,-0.03040,9.80430,-0.00000,0.00000,-0.00000,-0.17234,0.34932,-0.68743,-0.28474,-36.51566,0.19134,0.94965,-0.00184,0.00236,-0.31329,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:18:40:625,8069,-0.02892,-0.02778,9.80029,-0.00000,0.00000,-0.00000,-0.17333,0.34881,-0.68694,-0.28489,-36.51622,0.19028,0.94965,-0.00184,0.00236,-0.31329,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:18:40:634,8070,-0.04114,-0.03148,9.79798,-0.00000,0.00000,-0.00000,-0.17184,0.35032,-0.68742,-0.28409,-36.51607,0.18960,0.94965,-0.00184,0.00235,-0.31329,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:18:40:645,8071,-0.02548,-0.04255,9.79793,-0.00000,0.00000,-0.00000,-0.17084,0.34635,-0.68842,-0.28507,-36.51542,0.18986,0.94965,-0.00184,0.00235,-0.31329,0.00000,0.00000,0.00000,0.00000,1,0,
